timestamp,mode,armed,roll_deg,pitch_deg,yaw_deg,rollspeed,pitchspeed,yawspeed,x,y,z,vx,vy,vz,speed_h,altitude_agl,battery_pct,battery_v,current_a0,current_a1,voltage_s1,voltage_s2,relay,distance_m
2026-03-26 16:37:22.141,PX4_0,False,0.332,-2.281,354.015,0.0005,-0.0004,-0.0001,0.0015,-0.005,-0.03,-0.0006,-0.0002,0.0002,0.001,0.03,90,16.309,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 16:37:23.147,PX4_0,False,0.331,-2.274,354.091,-0.0053,-0.0056,-0.0073,0.0011,-0.005,-0.0297,-0.0029,-0.002,0.0007,0.004,0.03,89,16.289,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 16:37:24.151,PX4_0,False,0.328,-2.277,353.898,0.0056,-0.0011,-0.0021,0.0012,-0.0053,-0.03,-0.0019,0.0001,-0.0005,0.002,0.03,89,16.279,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 16:37:25.157,PX4_0,False,0.324,-2.274,353.873,0.002,-0.0031,-0.0084,0.0011,-0.0056,-0.0303,-0.0013,-0.0023,-0.0005,0.003,0.03,89,16.275,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 16:37:26.163,PX4_0,False,0.332,-2.271,353.929,0.0063,-0.0002,-0.0021,0.0009,-0.0057,-0.0309,-0.0025,-0.002,-0.0017,0.003,0.031,89,16.281,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 16:37:27.171,PX4_0,False,-0.629,-1.339,348.403,-0.2581,0.0376,-0.1171,-0.0411,0.0198,-0.6905,-0.0919,0.0516,-1.3607,0.105,0.691,75,15.52,0.0,0.0,0.0,0.03,ON,0.68
2026-03-26 16:37:28.178,PX4_0,False,-0.444,-1.79,346.225,0.0209,0.0838,-0.0341,-0.0891,0.0367,-1.2249,-0.0472,0.0378,-0.3501,0.06,1.225,70,15.288,0.0,0.0,0.0,0.03,ON,1.23
2026-03-26 16:37:29.182,PX4_0,False,-0.532,-1.965,344.374,-0.0157,0.0002,0.001,-0.1512,0.0757,-1.4785,0.0062,0.0053,-0.1648,0.008,1.478,67,15.14,0.0,0.0,0.0,0.03,ON,1.47
2026-03-26 16:37:30.189,PX4_0,False,-0.235,-1.954,343.705,0.0872,0.0499,0.0292,-0.169,0.0778,-1.5853,0.0565,-0.0486,-0.0782,0.075,1.585,66,15.063,0.0,0.0,0.0,0.03,ON,1.57
2026-03-26 16:37:31.196,PX4_0,False,-0.54,-0.992,343.51,-0.018,0.0401,-0.0018,-0.0868,0.0409,-1.6293,0.0848,-0.0235,-0.0532,0.088,1.629,65,15.019,0.0,0.0,0.0,0.03,ON,1.62
