timestamp,mode,armed,roll_deg,pitch_deg,yaw_deg,rollspeed,pitchspeed,yawspeed,x,y,z,vx,vy,vz,speed_h,altitude_agl,battery_pct,battery_v,current_a0,current_a1,voltage_s1,voltage_s2,relay,distance_m
2026-03-23 14:46:16.162,OFFBOARD,True,0.71,-2.3,358.655,-0.047,0.0117,0.0304,0.7268,-0.1348,-3.5018,0.002,-0.075,0.007,0.075,3.502,58,14.661,0.0,0.12,0.0,0.0,ON,3.49
2026-03-23 14:46:17.169,OFFBOARD,True,0.134,-2.943,358.429,-0.0395,-0.0234,-0.0392,0.6643,-0.1226,-3.4974,0.0595,0.0073,-0.0088,0.06,3.497,58,14.668,0.0,0.12,0.0,0.0,ON,3.49
2026-03-23 14:46:18.175,OFFBOARD,True,-0.297,-1.574,358.191,0.0282,-0.0086,0.0365,0,0,0,0,0,0,0.0,0,58,14.672,0.0,0.12,0.0,0.0,ON,3.52
2026-03-23 14:46:19.180,PX4_0,False,-0.34,-1.739,358.594,0.0148,0.0179,-0.006,0.7936,-0.0656,-3.5098,0.0115,-0.0438,0.0242,0.045,3.51,58,14.679,0.0,0.12,0.0,0.0,ON,3.51
2026-03-23 14:46:20.185,OFFBOARD,True,-0.35,-2.448,359.382,-0.0224,-0.0479,-0.0141,0.7457,-0.0875,-3.4977,0.0062,-0.0642,0.0071,0.064,3.498,58,14.673,0.0,0.12,0.0,0.0,ON,3.49
2026-03-23 14:46:21.188,OFFBOARD,True,-0.314,-2.817,358.486,-0.0215,-0.0233,-0.038,0.7067,-0.1302,-3.4942,0.0508,-0.0234,-0.0013,0.056,3.494,58,14.672,0.0,0.12,0.0,0.0,ON,3.49
2026-03-23 14:46:22.192,OFFBOARD,True,0.588,-3.742,358.621,-0.0256,-0.0922,-0.0126,0.5697,-0.2298,-3.5029,0.1585,-0.008,-0.0124,0.159,3.503,58,14.673,0.0,0.12,0.0,0.0,ON,3.51
2026-03-23 14:46:23.194,PX4_0,False,0.136,-3.653,359.199,-0.0565,0.0828,-0.0096,0.5524,-0.1506,-3.5052,0.2743,0.0844,0.0148,0.287,3.505,58,14.663,0.0,0.12,0.0,0.0,ON,3.5
2026-03-23 14:46:24.200,OFFBOARD,True,-1.722,-2.796,359.24,0.0464,-0.0346,-0.0335,0.6548,-0.0265,-3.5007,0.3217,-0.0335,0.0008,0.323,3.501,57,14.651,0.0,0.12,0.0,0.0,ON,3.51
2026-03-23 14:46:25.202,PX4_0,False,-0.016,-2.095,359.853,0.0038,0.0689,0.042,0.7664,-0.1365,-3.5087,0.2144,-0.1712,0.0029,0.274,3.509,57,14.65,0.0,0.12,0.0,0.0,ON,3.52
