timestamp,mode,armed,roll_deg,pitch_deg,yaw_deg,rollspeed,pitchspeed,yawspeed,x,y,z,vx,vy,vz,speed_h,altitude_agl,battery_pct,battery_v,current_a0,current_a1,voltage_s1,voltage_s2,relay,distance_m
2026-03-23 15:00:51.239,POSCTL,True,1.102,0.978,6.611,0.002,0.0049,-0.0043,0.7456,-1.5454,-0.0292,-0.0026,-0.0007,0.0037,0.003,0.029,70,15.362,0.0,0.12,0.0,0.0,ON,0.01
2026-03-23 15:00:52.245,POSCTL,True,1.113,0.967,6.617,-0.0026,-0.0013,0.0209,0.7452,-1.5438,-0.0279,-0.0023,0.0057,0.0059,0.006,0.028,70,15.362,0.0,0.12,0.0,0.0,ON,0.01
2026-03-23 15:00:53.247,POSCTL,True,1.083,0.941,6.579,-0.0034,0.0001,0.009,0.7436,-1.5429,-0.0233,-0.0055,0.0043,0.0151,0.007,0.023,70,15.355,0.0,0.12,0.0,0.0,ON,0.01
2026-03-23 15:00:54.252,POSCTL,True,1.079,0.921,6.533,0.0044,-0.0018,-0.0269,0.7461,-1.5453,-0.0191,-0.0006,-0.0018,0.0162,0.002,0.019,70,15.352,0.0,0.12,0.0,0.0,ON,0.01
2026-03-23 15:00:55.255,AUTO.SUB_0,True,9.042,4.558,5.104,-0.3366,-0.0302,-0.0708,0.7284,-1.4938,-0.1128,-0.1752,0.4541,-0.7167,0.487,0.113,62,14.892,0.0,0.12,0.0,0.0,ON,0.13
2026-03-23 15:00:56.268,AUTO.SUB_0,True,0.727,1.609,0.397,0.2583,0.3143,-0.0626,0.5016,-0.9414,-0.9896,-0.1377,0.4493,-0.3236,0.47,0.99,56,14.596,0.0,0.12,0.0,0.0,ON,0.93
2026-03-23 15:00:57.271,AUTO.SUB_0,True,0.442,2.711,357.441,-0.0932,0.0554,-0.0191,0.3866,-0.5307,-1.2616,-0.135,0.4282,-0.2816,0.449,1.262,53,14.419,0.0,0.12,0.0,0.0,ON,1.25
2026-03-23 15:00:58.279,AUTO.SUB_0,True,-9.864,0.352,355.831,-0.6657,0.0383,0.0023,0.2588,-0.123,-1.4492,-0.1083,0.0913,0.0728,0.142,1.449,52,14.375,0.0,0.12,0.0,0.0,ON,1.45
2026-03-23 15:00:59.283,POSCTL,True,-3.369,1.529,354.217,0.7582,0.0051,-0.0164,0.1861,-0.5295,-1.4404,-0.0726,-1.2067,0.0133,1.209,1.44,50,14.301,0.0,0.12,0.0,0.0,ON,1.47
2026-03-23 15:01:00.287,POSCTL,True,-1.346,-0.989,355.178,0.0814,-0.0677,0.0545,0.1874,-0.508,-1.4584,0.2875,-0.2579,0.0232,0.386,1.458,49,14.256,0.0,0.12,0.0,0.0,ON,1.46
2026-03-23 15:01:01.292,POSCTL,True,2.86,4.45,354.899,0.0573,0.0365,-0.0397,0.2779,-0.5929,-1.4443,0.1333,-0.2095,0.0244,0.248,1.444,49,14.223,0.0,0.12,0.0,0.0,ON,1.45
2026-03-23 15:01:02.298,POSCTL,True,0.434,1.236,355.939,0.0312,-0.0142,0.0471,0.2143,-0.775,-1.4311,-0.0036,-0.0751,0.0174,0.075,1.431,48,14.207,0.0,0.12,0.0,0.0,ON,1.43
2026-03-23 15:01:03.301,POSCTL,True,1.189,2.115,355.583,0.0429,0.0314,-0.0264,0.2958,-0.9996,-1.4314,0.0404,-0.0349,0.0041,0.053,1.431,48,14.187,0.0,0.12,0.0,0.0,ON,1.44
2026-03-23 15:01:04.304,POSCTL,True,1.967,2.329,355.279,-0.0244,0.0169,-0.0134,0.3286,-1.1684,-1.438,-0.0206,0.0939,-0.0079,0.096,1.438,48,14.175,0.0,0.12,0.0,0.0,ON,1.43
2026-03-23 15:01:05.308,POSCTL,True,1.234,2.197,354.994,0.0031,-0.0118,-0.0056,0.3559,-1.1453,-1.4397,-0.0508,0.2021,0.0049,0.208,1.44,48,14.177,0.0,0.12,0.0,0.0,ON,1.44
2026-03-23 15:01:06.315,POSCTL,True,0.356,1.9,355.712,0.0041,-0.0011,0.0383,0.3254,-1.0157,-1.44,-0.067,0.2002,0.007,0.211,1.44,47,14.157,0.0,0.12,0.0,0.0,ON,1.45
2026-03-23 15:01:07.320,POSCTL,True,-0.733,1.291,356.647,0.1436,0.133,0.0105,0.2783,-0.8996,-1.4409,-0.0405,0.0465,-0.0052,0.062,1.441,47,14.148,0.0,0.12,0.0,0.0,ON,1.44
2026-03-23 15:01:08.330,POSCTL,True,-2.451,1.74,356.585,-0.0797,-0.003,-0.0091,0.2408,-0.9077,-1.4459,-0.028,-0.196,0.0192,0.198,1.446,46,14.125,0.0,0.12,0.0,0.0,ON,1.45
2026-03-23 15:01:09.334,POSCTL,True,-1.379,1.379,355.269,0.0423,-0.0033,-0.0019,0.2122,-0.8539,-1.4435,-0.0263,0.0032,0.0209,0.026,1.444,46,14.115,0.0,0.12,0.0,0.0,ON,1.44
2026-03-23 15:01:10.338,PX4_0,False,-0.195,1.405,355.505,-0.0086,-0.0069,-0.0006,0.1661,-0.8239,-1.4428,-0.0024,0.0173,0.0077,0.017,1.443,46,14.096,0.0,0.12,0.0,0.0,ON,1.44
2026-03-23 15:01:11.358,POSCTL,True,0.026,1.287,355.764,0.0504,0.0092,-0.0068,0.1434,-0.8073,-1.4423,0.0204,-0.0223,-0.0023,0.03,1.442,46,14.087,0.0,0.12,0.0,0.0,ON,1.44
2026-03-23 15:01:12.363,PX4_0,False,0.158,1.805,354.981,-0.0149,0.0075,-0.0055,0.1776,-0.8398,-1.4475,0.0367,-0.0289,0.0149,0.047,1.448,45,14.071,0.0,0.12,0.0,0.0,ON,1.45
2026-03-23 15:01:13.366,PX4_0,False,0.675,1.963,354.898,0.0255,-0.0007,0.0184,0.2081,-0.8791,-1.4467,-0.0099,-0.016,-0.0029,0.019,1.447,45,14.066,0.0,0.12,0.0,0.0,ON,1.44
2026-03-23 15:01:14.384,PX4_0,False,0.386,1.613,354.779,-0.0266,0.0052,-0.0284,0.1961,-0.8913,-1.4507,-0.015,0.0224,0.0049,0.027,1.451,45,14.06,0.0,0.12,0.0,0.0,ON,1.45
2026-03-23 15:01:15.387,PX4_0,False,0.155,1.666,354.325,0.0221,0.002,0.0126,0.1856,-0.8714,-1.447,-0.0175,0.0234,0.0072,0.029,1.447,45,14.044,0.0,0.12,0.0,0.0,ON,1.44
2026-03-23 15:01:16.391,PX4_0,False,0.289,1.555,354.562,-0.01,0.0218,-0.0028,0.1741,-0.87,-1.4389,-0.0027,0.0079,0.0117,0.008,1.439,45,14.026,0.0,0.12,0.0,0.0,ON,1.44
2026-03-23 15:01:17.402,PX4_0,False,0.532,1.823,354.936,-0.0151,0.0214,0.0011,0.1899,-0.8841,-1.4434,0.0067,0.0068,0.0068,0.01,1.443,44,14.02,0.0,0.12,0.0,0.0,ON,1.44
2026-03-23 15:01:18.407,PX4_0,False,0.596,1.766,355.163,-0.0128,0.0173,0.0003,0.2077,-0.902,-1.4339,-0.0266,0.0141,0.0182,0.03,1.434,44,13.999,0.0,0.12,0.0,0.0,ON,1.44
2026-03-23 15:01:19.416,PX4_0,False,0.519,1.602,355.85,0.0027,-0.0041,-0.0031,0.1926,-0.8998,-1.4404,-0.0243,0.0395,-0.0065,0.046,1.44,44,13.989,0.0,0.12,0.0,0.0,ON,1.45
2026-03-23 15:01:20.421,PX4_0,False,0.611,1.56,356.111,0.0276,0.0009,0.006,0.1782,-0.8855,-1.4553,-0.0026,0.0448,0.0003,0.045,1.455,44,13.989,0.0,0.12,0.0,0.0,ON,1.46
2026-03-23 15:01:21.434,PX4_0,False,0.407,1.524,356.665,-0.0059,0.0001,0.0201,0.174,-0.8677,-1.4661,-0.0082,0.036,0.0109,0.037,1.466,44,13.988,0.0,0.12,0.0,0.0,ON,1.47
2026-03-23 15:01:22.438,PX4_0,False,0.109,1.01,356.73,0.0299,0.0002,0.005,0.1398,-0.8395,-1.4597,-0.0157,0.0264,0.0226,0.031,1.46,44,13.989,0.0,0.12,0.0,0.0,ON,1.46
2026-03-23 15:01:23.442,PX4_0,False,0.086,1.013,355.796,-0.0207,-0.0032,-0.0215,0.1264,-0.8372,-1.4559,0.0126,0.0093,0.0098,0.016,1.456,44,13.987,0.0,0.12,0.0,0.0,ON,1.46
2026-03-23 15:01:24.450,PX4_0,False,0.06,1.222,355.65,0.0357,0.0303,0.0182,0.1406,-0.8382,-1.4561,0.0215,0.0077,0.019,0.023,1.456,43,13.976,0.0,0.12,0.0,0.0,ON,1.46
