timestamp,mode,armed,roll_deg,pitch_deg,yaw_deg,rollspeed,pitchspeed,yawspeed,x,y,z,vx,vy,vz,speed_h,altitude_agl,battery_pct,battery_v,current_a0,current_a1,voltage_s1,voltage_s2,relay,distance_m
2026-03-26 18:08:47.132,OFFBOARD,True,-0.249,-1.218,354.135,-0.0105,0.0448,0.0167,0.2692,-0.01,-1.6636,0.0713,-0.0293,0.0028,0.077,1.664,66,15.068,0.0,0.0,0.0,0.03,ON,1.66
2026-03-26 18:08:48.141,OFFBOARD,True,0.033,-0.937,354.536,-0.0679,-0.0451,-0.0081,0.3207,-0.0248,-1.6571,0.0221,-0.0436,0.0028,0.049,1.657,66,15.057,0.0,0.0,0.0,0.03,ON,1.65
2026-03-26 18:08:49.145,OFFBOARD,True,0.435,-1.581,354.702,0.1361,-0.1201,-0.0016,0.3244,-0.0579,-2.3657,-0.0259,-0.0397,-1.4462,0.047,2.366,62,14.857,0.0,0.0,0.0,0.03,ON,2.05
2026-03-26 18:08:50.148,OFFBOARD,True,0.654,-1.486,355.14,-0.0257,0.0375,-0.0242,0.275,-0.1239,-3.2842,-0.0058,0.0278,-0.2938,0.028,3.284,65,15.031,0.0,0.0,0.0,0.03,ON,3.22
2026-03-26 18:08:51.154,PX4_0,False,-0.121,-1.616,354.946,-0.0116,0.0101,0.0133,0.2714,-0.0967,-3.3721,0.0082,0.065,-0.1568,0.066,3.372,66,15.051,0.0,0.0,0.0,0.03,ON,3.41
2026-03-26 18:08:52.158,PX4_0,False,-0.951,-1.485,355.447,0.0511,-0.0001,-0.0073,0.3416,0.0065,-3.4716,0.0762,-0.0864,-0.0262,0.115,3.472,65,15.037,0.0,0.0,0.0,0.03,ON,3.48
2026-03-26 18:08:53.161,PX4_0,False,-0.951,-1.485,355.447,0.0511,-0.0001,-0.0073,0.3416,0.0065,-3.4716,0.0762,-0.0864,-0.0262,0.115,3.472,65,15.02,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:08:54.163,OFFBOARD,True,0.207,-0.927,356.589,-0.0428,-0.0428,0.0,0.4899,-0.1429,-3.4992,-0.0558,-0.0343,0.0077,0.065,3.499,65,15.011,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:08:55.166,OFFBOARD,True,0.13,-0.816,357.714,0.0535,0.0634,0.0371,0.5175,-0.1548,-3.4936,-0.1061,-0.0185,-0.0016,0.108,3.494,65,15.0,0.0,0.0,0.0,0.03,ON,3.48
2026-03-26 18:08:56.168,OFFBOARD,True,0.13,-0.816,357.714,0.0535,0.0634,0.0371,0.5064,-0.1551,-3.4919,-0.1222,-0.0178,-0.0024,0.123,3.492,65,14.996,0.0,0.0,0.0,0.03,ON,3.47
2026-03-26 18:08:57.172,OFFBOARD,True,0.084,-1.475,358.899,0.0208,-0.025,-0.0064,0.4413,-0.1609,-3.4839,-0.0843,-0.0343,-0.0135,0.091,3.484,64,14.972,0.0,0.0,0.0,0.03,ON,3.47
2026-03-26 18:08:58.175,OFFBOARD,True,-0.087,-1.208,359.049,0.032,0.0862,0.0251,0.4392,-0.1628,-3.4849,-0.0688,-0.0392,-0.0132,0.079,3.485,64,14.97,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:08:59.179,PX4_0,False,-0.087,-0.707,358.957,0.0163,0.0658,-0.0006,0.5207,-0.146,-3.5059,-0.0687,-0.0608,0.0077,0.092,3.506,64,14.973,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:09:00.182,OFFBOARD,True,0.302,-0.748,359.197,0.0013,-0.06,-0.0239,0.5348,-0.1872,-3.5085,-0.0975,-0.0353,0.0079,0.104,3.509,64,14.967,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:09:01.185,OFFBOARD,True,0.408,-1.629,359.74,0.0066,0.0622,0.0309,0.4769,-0.2237,-3.4991,-0.0926,0.0051,0.0082,0.093,3.499,64,14.97,0.0,0.0,0.0,0.03,ON,3.48
2026-03-26 18:09:02.187,OFFBOARD,True,-0.014,-2.025,359.927,-0.0287,0.1076,0.0168,0.3887,-0.1947,-3.4898,0.0238,0.0235,-0.0036,0.033,3.49,64,14.968,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:03.188,PX4_0,False,0.018,-1.796,0.194,-0.0158,0.0944,0.0377,0.4036,-0.1987,-3.4987,0.0869,-0.0086,-0.0006,0.087,3.499,64,14.957,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:09:04.191,OFFBOARD,True,0.01,-1.331,0.216,0.0273,-0.0126,0.0068,0.4593,-0.1935,-3.5086,0.0805,0.0023,0.0097,0.081,3.509,64,14.946,0.0,0.0,0.0,0.03,ON,3.52
2026-03-26 18:09:05.194,OFFBOARD,True,0.038,-0.87,359.968,-0.0032,-0.0782,-0.0345,0.5174,-0.2019,-3.5117,0.0558,-0.0168,0.0081,0.058,3.512,63,14.941,0.0,0.0,0.0,0.03,ON,3.52
2026-03-26 18:09:06.198,PX4_0,False,-0.113,-1.023,0.139,0.0764,-0.0474,0.0229,0.5283,-0.2,-3.5118,0.0393,0.0014,0.0073,0.039,3.512,63,14.933,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:09:07.204,OFFBOARD,True,0.555,-2.069,0.495,-0.0457,-0.1108,-0.0299,0.4457,-0.2743,-3.4918,0.0192,0.0238,0.0036,0.031,3.492,63,14.915,0.0,0.0,0.0,0.03,ON,3.47
2026-03-26 18:09:08.205,OFFBOARD,True,-0.386,-2.085,0.267,-0.0695,0.1063,0.0158,0.4045,-0.1776,-3.4775,0.1269,0.0015,-0.01,0.127,3.478,63,14.911,0.0,0.0,0.0,0.03,ON,3.48
2026-03-26 18:09:09.207,OFFBOARD,True,-0.321,-1.792,0.477,0.0559,-0.1227,-0.0083,0.4446,-0.1546,-3.4896,0.1598,-0.0928,-0.0004,0.185,3.49,63,14.914,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:10.212,PX4_0,False,-0.195,-1.507,0.606,-0.0204,-0.0032,-0.0009,0.4654,-0.1593,-3.4915,0.16,-0.0909,0.0009,0.184,3.491,63,14.914,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:09:11.214,PX4_0,False,-0.195,-1.507,0.606,-0.0204,-0.0032,-0.0009,0.4654,-0.1593,-3.4915,0.16,-0.0909,0.0009,0.184,3.491,63,14.914,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:09:12.218,PX4_0,False,0.255,-1.012,1.221,0.0405,-0.1148,0.014,0.6194,-0.2492,-3.506,-0.013,0.0103,0.0082,0.017,3.506,63,14.914,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:13.220,OFFBOARD,True,0.298,-0.951,1.647,-0.0282,-0.0938,-0.0338,0.6318,-0.2694,-3.4942,-0.0323,0.0077,-0.009,0.033,3.494,63,14.902,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:14.222,OFFBOARD,True,0.451,-0.838,0.806,-0.0372,-0.0122,-0.0321,0.6477,-0.2688,-3.4976,-0.0466,-0.0011,-0.0121,0.047,3.498,63,14.906,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:09:15.225,OFFBOARD,True,0.313,-0.819,1.085,0.0414,-0.0772,0.0079,0.6763,-0.2616,-3.4998,-0.078,0.0089,0.0069,0.079,3.5,63,14.902,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:16.230,OFFBOARD,True,0.067,-0.451,1.207,-0.0133,0.0164,-0.0267,0.7122,-0.2551,-3.4983,-0.1248,0.0077,0.0061,0.125,3.498,62,14.892,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:17.233,PX4_0,False,0.305,-0.534,1.227,-0.0624,0.0254,-0.0028,0.6859,-0.2812,-3.5001,-0.1567,-0.0121,-0.0064,0.157,3.5,62,14.873,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:09:18.234,OFFBOARD,True,0.392,-1.005,2.119,-0.0544,-0.0615,-0.0158,0.6445,-0.2751,-3.5013,-0.1323,0.0287,0.0053,0.135,3.501,62,14.893,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:19.236,OFFBOARD,True,-0.229,-0.827,1.768,-0.0129,0.0032,0.0071,0.638,-0.2481,-3.501,-0.1324,0.0132,0.0095,0.133,3.501,62,14.885,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:09:20.238,OFFBOARD,True,0.354,-0.49,1.263,0.0075,-0.0468,0.0022,0.643,-0.2862,-3.4962,-0.1219,-0.0127,0.0066,0.123,3.496,62,14.882,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:21.240,OFFBOARD,True,0.395,-0.456,1.402,0.001,-0.062,-0.0149,0.658,-0.3146,-3.4997,-0.1379,0.0292,-0.0059,0.141,3.5,62,14.873,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:09:22.244,OFFBOARD,True,0.421,-0.37,1.463,-0.0164,-0.0426,-0.0206,0.658,-0.3146,-3.4997,-0.1379,0.0292,-0.0059,0.141,3.5,62,14.875,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:09:23.245,OFFBOARD,True,0.421,-0.37,1.463,-0.0164,-0.0426,-0.0206,0.6282,-0.3021,-3.5061,-0.1316,0.0331,0.0117,0.136,3.506,62,14.875,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:09:24.249,OFFBOARD,True,0.421,-0.37,1.463,-0.0164,-0.0426,-0.0206,0.6282,-0.3021,-3.5061,-0.1316,0.0331,0.0117,0.136,3.506,62,14.859,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:09:25.252,OFFBOARD,True,0.235,-1.18,1.504,0.0546,0.0141,-0.0175,0.5225,-0.2973,-3.4953,-0.061,-0.022,-0.0047,0.065,3.495,62,14.865,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:09:26.256,OFFBOARD,True,0.121,-1.039,1.34,-0.0027,0.0595,0.031,0.5157,-0.2891,-3.4983,-0.0355,-0.0206,0.0054,0.041,3.498,62,14.863,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:09:27.259,OFFBOARD,True,0.326,-0.719,1.36,0.0481,-0.063,-0.0168,0.542,-0.3102,-3.4989,-0.005,-0.0443,0.0029,0.045,3.499,61,14.844,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:09:28.264,OFFBOARD,True,0.345,-0.583,1.926,0.0725,0.0359,-0.013,0.5745,-0.3367,-3.5039,-0.0312,-0.03,0.0092,0.043,3.504,61,14.844,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:09:29.269,OFFBOARD,True,0.966,-0.381,2.429,-0.0567,-0.032,-0.0117,0.6217,-0.3918,-3.5122,-0.0694,-0.0256,0.0034,0.074,3.512,61,14.84,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:09:30.271,OFFBOARD,True,0.864,-0.895,2.535,0.0654,-0.11,-0.0057,0.6185,-0.3992,-3.5041,-0.1097,0.0264,0.0057,0.113,3.504,61,14.836,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:31.273,OFFBOARD,True,0.659,-1.651,2.566,-0.0266,0.0578,0.0188,0.5318,-0.3887,-3.4945,-0.0783,0.0256,-0.0082,0.082,3.494,61,14.837,0.0,0.0,0.0,0.03,ON,3.48
2026-03-26 18:09:32.275,OFFBOARD,True,0.17,-1.385,2.333,0.0278,0.0799,-0.0071,0.5181,-0.3463,-3.4993,-0.0016,0.0185,-0.014,0.019,3.499,61,14.841,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:09:33.282,OFFBOARD,True,0.11,-0.867,1.588,-0.0285,-0.05,-0.0052,0.5548,-0.3358,-3.5126,-0.0007,-0.0256,0.0118,0.026,3.513,61,14.846,0.0,0.0,0.0,0.03,ON,3.52
2026-03-26 18:09:34.286,OFFBOARD,True,-0.149,-0.884,2.109,-0.0297,0.0532,-0.0438,0.5882,-0.3327,-3.5075,-0.0321,-0.0499,0.0205,0.059,3.507,61,14.843,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:09:35.288,OFFBOARD,True,0.234,-0.788,1.532,-0.0345,-0.1011,-0.0426,0.5996,-0.3834,-3.503,-0.0495,-0.0405,0.0126,0.064,3.503,62,14.847,0.0,0.0,0.0,0.03,ON,3.48
2026-03-26 18:09:36.289,OFFBOARD,True,0.9,-0.793,1.0,0.0007,0.0783,-0.0023,0.6105,-0.5009,-3.4959,-0.0409,0.0523,-0.01,0.066,3.496,61,14.84,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:09:37.296,PX4_0,False,1.036,-0.335,2.142,0.0203,0.0854,0.0206,0.6555,-0.4966,-3.5167,-0.0534,0.055,0.0071,0.077,3.517,62,14.852,0.0,0.0,0.0,0.03,ON,3.53
2026-03-26 18:09:38.302,OFFBOARD,True,0.403,-0.34,1.541,0.0511,0.0399,0.0075,0.6521,-0.4316,-3.5211,-0.1089,0.0334,0.0135,0.114,3.521,61,14.847,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:09:39.305,OFFBOARD,True,0.365,-1.586,1.077,0.025,0.052,0.0196,0.5403,-0.4143,-3.5072,-0.0969,0.0061,0.0073,0.097,3.507,61,14.838,0.0,0.0,0.0,0.03,ON,3.48
2026-03-26 18:09:40.308,PX4_0,False,0.141,-1.574,1.053,0.0339,0.0737,0.0031,0.486,-0.4004,-3.487,0.0341,0.0008,-0.0036,0.034,3.487,61,14.835,0.0,0.0,0.0,0.03,ON,3.47
2026-03-26 18:09:41.315,OFFBOARD,True,-0.176,-0.536,0.678,0.022,0.0018,0.0323,0.5927,-0.3724,-3.4943,0.058,-0.0594,-0.0069,0.083,3.494,61,14.816,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:09:42.318,OFFBOARD,True,0.075,-0.564,1.625,0.0121,0.1121,0.0051,0.6447,-0.3867,-3.5118,-0.0287,-0.1095,0.0063,0.113,3.512,61,14.821,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:09:43.322,OFFBOARD,True,0.918,-1.045,1.605,0.0433,-0.0005,0.0237,0.6105,-0.4835,-3.5032,-0.0369,-0.094,0.0082,0.101,3.503,61,14.815,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:44.325,OFFBOARD,True,0.606,-1.755,1.492,0.062,0.0629,0.0193,0.5626,-0.5329,-3.4876,0.0128,0.0118,-0.0049,0.017,3.488,61,14.815,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:45.332,OFFBOARD,True,0.263,-1.131,1.571,-0.0122,0.1028,0.0134,0.5663,-0.5034,-3.4946,0.0683,-0.0112,-0.0067,0.069,3.495,61,14.809,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:46.338,OFFBOARD,True,0.372,-0.906,1.318,0.0783,0.018,-0.0135,0.6044,-0.5004,-3.5085,0.0664,-0.0373,0.003,0.076,3.509,61,14.816,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:09:47.342,OFFBOARD,True,0.113,-1.319,0.638,-0.0308,-0.0591,-0.0393,0.6082,-0.5045,-3.5079,0.0227,-0.0389,0.0098,0.045,3.508,61,14.813,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:09:48.347,OFFBOARD,True,0.213,-1.447,1.075,0.0744,0.0416,0.0094,0.5907,-0.5264,-3.5003,0.0432,-0.0418,0.0021,0.06,3.5,61,14.811,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:49.353,OFFBOARD,True,0.491,-1.387,1.034,0.0619,-0.0132,-0.0201,0.5822,-0.5632,-3.4943,0.072,-0.0339,-0.0009,0.08,3.494,61,14.808,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:50.357,OFFBOARD,True,0.58,-1.441,1.433,-0.1199,-0.0298,-0.0201,0.5844,-0.609,-3.498,0.0914,0.0095,-0.0036,0.092,3.498,61,14.802,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:09:51.362,OFFBOARD,True,0.095,-1.336,1.247,-0.0575,-0.0113,-0.0288,0.5915,-0.5885,-3.5065,0.1045,0.0381,0.0002,0.111,3.506,60,14.791,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:09:52.367,OFFBOARD,True,0.0,0.0,0.0,0,0,0,0.6346,-0.5913,-3.5088,0.1125,-0.0135,-0.0016,0.113,3.509,60,14.796,0.0,0.0,0.0,0.03,ON,3.52
2026-03-26 18:09:53.373,OFFBOARD,True,0.763,-0.78,1.023,-0.0246,0.0004,0.001,0.6995,-0.6437,-3.5163,0.0509,0.0018,0.0064,0.051,3.516,60,14.797,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:09:54.381,PX4_0,False,0.393,-1.0,1.507,0.0436,-0.0223,-0.0056,0.6936,-0.6433,-3.5073,0.0235,0.0392,0.0063,0.046,3.507,61,14.8,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:55.390,OFFBOARD,True,0.035,-1.09,1.534,0.0171,0.0316,-0.0018,0.6957,-0.6066,-3.4946,0.0276,0.0439,0.0004,0.052,3.495,60,14.778,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:56.395,OFFBOARD,True,0.436,-0.545,1.237,-0.0184,-0.0696,-0.0027,0.7572,-0.6502,-3.5053,-0.0145,0.0107,0.0018,0.018,3.505,60,14.78,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:09:57.407,OFFBOARD,True,0.618,-0.664,1.866,0.0146,0.0141,0.0119,0.7683,-0.6581,-3.5061,-0.043,0.0033,0.007,0.043,3.506,60,14.775,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:09:58.409,OFFBOARD,True,0.271,-0.568,1.752,-0.0585,-0.0864,-0.0366,0.7558,-0.6498,-3.492,-0.0607,0.0467,0.0061,0.077,3.492,60,14.777,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:09:59.413,OFFBOARD,True,0.326,-1.073,1.739,-0.0732,-0.0035,-0.0151,0.7253,-0.644,-3.4873,-0.0628,-0.0012,-0.0008,0.063,3.487,60,14.773,0.0,0.0,0.0,0.03,ON,3.48
2026-03-26 18:10:00.417,OFFBOARD,True,0.351,-1.231,1.479,0.0842,-0.0209,0.0183,0.6955,-0.6589,-3.4854,-0.031,-0.0129,-0.0061,0.034,3.485,60,14.76,0.0,0.0,0.0,0.03,ON,3.47
2026-03-26 18:10:01.428,PX4_0,False,0.286,-1.23,1.615,-0.1101,0.0305,0.017,0.6821,-0.654,-3.4925,-0.0054,0.0031,-0.0104,0.006,3.493,60,14.758,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:10:02.432,OFFBOARD,True,0.194,-0.947,1.615,0.0898,0.0576,0.0244,0.703,-0.6386,-3.5042,0.0085,-0.0394,-0.006,0.04,3.504,60,14.765,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:10:03.436,OFFBOARD,True,0.636,-0.979,1.679,-0.0321,-0.0774,-0.0173,0.7142,-0.6818,-3.5155,-0.0138,-0.047,0.0063,0.049,3.515,60,14.778,0.0,0.0,0.0,0.03,ON,3.52
2026-03-26 18:10:04.441,OFFBOARD,True,0.956,-0.993,1.186,-0.0575,-0.0534,-0.0317,0.7183,-0.7352,-3.5145,-0.0222,-0.009,0.0111,0.024,3.514,60,14.774,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:10:05.443,OFFBOARD,True,0.956,-0.993,1.186,-0.0575,-0.0534,-0.0317,0.7183,-0.7352,-3.5145,-0.0222,-0.009,0.0111,0.024,3.514,60,14.762,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:10:06.446,OFFBOARD,True,-0.157,-1.123,2.201,-0.0875,0.0378,0.0056,0.6982,-0.6759,-3.4989,-0.034,0.0144,-0.004,0.037,3.499,60,14.755,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:10:07.451,OFFBOARD,True,0.092,-1.006,1.723,-0.0572,0.0173,0.0092,0.7043,-0.6758,-3.5008,-0.0163,-0.0476,0.0019,0.05,3.501,60,14.759,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:10:08.454,OFFBOARD,True,0.362,-0.742,2.36,-0.0289,-0.1217,-0.0237,0.7126,-0.7339,-3.5022,-0.0139,-0.0231,0.0079,0.027,3.502,60,14.757,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:10:09.456,OFFBOARD,True,0.299,-0.997,1.677,0.0028,0.0437,0.0011,0.6961,-0.752,-3.5012,-0.0192,0.0018,0.0042,0.019,3.501,60,14.761,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:10:10.462,OFFBOARD,True,0.274,-1.169,1.723,-0.0256,-0.1208,0.0043,0.6575,-0.7513,-3.4979,0.0116,-0.0062,0.0035,0.013,3.498,60,14.76,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:10:11.466,OFFBOARD,True,0.203,-1.518,1.471,-0.0286,0.0445,-0.0066,0.6141,-0.7426,-3.4915,0.0603,-0.0202,-0.0045,0.064,3.491,60,14.753,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:10:12.471,OFFBOARD,True,0.065,-1.145,1.121,-0.0095,0.0808,0.0193,0.6359,-0.7434,-3.5018,0.0851,-0.032,-0.0022,0.091,3.502,59,14.745,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:10:13.479,OFFBOARD,True,0.581,-1.262,1.64,0.0506,-0.094,0.0086,0.6523,-0.7839,-3.5117,0.0736,-0.0611,0.0119,0.096,3.512,59,14.737,0.0,0.0,0.0,0.03,ON,3.51
2026-03-26 18:10:14.482,OFFBOARD,True,0.502,-1.189,1.781,-0.0564,0.016,-0.0018,0.6697,-0.7977,-3.5067,0.0557,-0.0038,0.0107,0.056,3.507,59,14.74,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 18:10:15.491,PX4_0,False,0.05,-1.676,1.692,0.0612,0.1009,0.0314,0.6389,-0.7789,-3.4971,0.0651,-0.0056,0.0023,0.065,3.497,59,14.735,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 18:10:16.495,PX4_0,False,0.152,-1.331,1.874,0.0245,0.023,-0.0102,0.6426,-0.7812,-3.4988,0.0982,-0.0362,-0.0051,0.105,3.499,59,14.723,0.0,0.0,0.0,0.03,ON,3.5
