timestamp,mode,armed,roll_deg,pitch_deg,yaw_deg,rollspeed,pitchspeed,yawspeed,x,y,z,vx,vy,vz,speed_h,altitude_agl,battery_pct,battery_v,current_a0,current_a1,voltage_s1,voltage_s2,relay,distance_m
2026-03-26 19:00:20.016,PX4_0,False,0.058,-2.721,350.25,-0.0002,-0.0003,-0.0002,-0.0008,-0.0049,-0.03,-0.0002,-0.0006,-0.0002,0.001,0.03,64,15.092,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 19:00:21.021,PX4_0,False,0.055,-2.727,350.196,-0.0047,0.004,-0.0392,-0.0007,-0.0051,-0.0304,0.0012,0.002,-0.0008,0.002,0.03,64,15.073,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 19:00:22.024,PX4_0,False,0.055,-2.727,350.173,-0.0033,-0.0064,-0.0264,-0.0008,-0.005,-0.0305,-0.0009,-0.0005,-0.0004,0.001,0.03,64,15.056,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 19:00:23.030,PX4_0,False,0.058,-2.721,350.274,0.0047,0.0045,-0.0053,-0.0007,-0.005,-0.0304,0.0012,0.0026,-0.0002,0.003,0.03,64,15.053,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 19:00:24.034,PX4_0,False,0.06,-2.721,350.201,0.0075,-0.0047,-0.0165,-0.0009,-0.0055,-0.0301,0.0003,0.0003,-0.0,0.0,0.03,64,15.063,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 19:00:25.038,PX4_0,False,-0.604,-0.588,344.83,0.0389,0.0435,-0.0828,-0.0255,0.0178,-0.5677,-0.0658,0.0305,-1.1884,0.073,0.568,52,14.395,0.0,0.0,0.0,0.03,ON,0.56
2026-03-26 19:00:26.039,PX4_0,False,-0.232,-1.03,340.353,-0.0284,-0.0178,-0.0763,-0.0525,0.014,-1.0932,-0.0255,0.0459,-0.377,0.053,1.093,47,14.147,0.0,0.0,0.0,0.03,ON,1.09
2026-03-26 19:00:27.041,PX4_0,False,-0.499,-1.455,332.146,-0.0054,0.0487,0.0046,-0.0953,0.089,-1.3795,-0.0013,0.006,-0.2042,0.006,1.379,44,14.0,0.0,0.0,0.0,0.03,ON,1.37
2026-03-26 19:00:28.043,PX4_0,False,-0.571,-1.87,328.017,-0.0545,0.0594,-0.0231,-0.1078,0.1603,-1.5246,0.0516,-0.0503,-0.1146,0.072,1.525,42,13.928,0.0,0.0,0.0,0.03,ON,1.51
2026-03-26 19:00:29.044,PX4_0,False,-0.308,-1.299,343.407,-0.047,0.0369,-0.0301,-0.0981,0.1672,-1.5837,0.0538,-0.1349,-0.0695,0.145,1.584,42,13.893,0.0,0.0,0.0,0.03,ON,1.58
