timestamp,mode,armed,roll_deg,pitch_deg,yaw_deg,rollspeed,pitchspeed,yawspeed,x,y,z,vx,vy,vz,speed_h,altitude_agl,battery_pct,battery_v,current_a0,current_a1,voltage_s1,voltage_s2,relay,distance_m
2026-03-25 20:07:57.946,POSCTL,False,0.303,-2.128,351.834,-0.0005,-0.0001,-0.0003,0.0003,-0.0016,-0.0311,0.0002,-0.0004,-0.0011,0.0,0.031,80,15.836,0.0,0.12,0.0,0.0,ON,0.01
2026-03-25 20:07:58.950,POSCTL,True,0.3,-2.126,351.584,-0.0133,0.0045,-0.0088,0.0005,-0.0022,-0.0303,0.0009,0.0,-0.0007,0.001,0.03,80,15.836,0.0,0.12,0.0,0.0,ON,0.01
2026-03-25 20:07:59.954,POSCTL,True,0.314,-2.12,351.491,0.0022,-0.0087,-0.0138,0.0004,-0.0019,-0.0302,-0.0014,-0.0008,-0.0001,0.002,0.03,80,15.839,0.0,0.12,0.0,0.0,ON,0.01
2026-03-25 20:08:00.968,POSCTL,True,0.311,-2.124,351.374,-0.0047,0.0085,0.0091,0.0001,-0.0017,-0.0303,-0.0003,-0.0005,-0.0001,0.001,0.03,80,15.839,0.0,0.12,0.0,0.0,ON,0.01
2026-03-25 20:08:01.972,POSCTL,True,0.316,-2.119,351.654,-0.0084,-0.007,0.0018,-0.0001,-0.0021,-0.0302,-0.0005,0.0002,-0.0006,0.001,0.03,80,15.834,0.0,0.12,0.0,0.0,ON,0.01
2026-03-25 20:08:02.980,AUTO.SUB_0,True,-0.621,-1.724,345.372,-0.0228,0.081,-0.0623,-0.0505,0.0229,-0.5067,-0.1366,0.0597,-1.4348,0.149,0.507,80,15.834,0.0,0.12,0.0,0.0,ON,0.75
2026-03-25 20:08:03.987,AUTO.SUB_0,True,-0.898,-1.599,333.826,-0.0083,-0.0124,-0.0269,-0.042,0.0498,-1.0354,-0.0122,0.051,-0.4044,0.052,1.035,71,15.335,0.0,0.12,0.0,0.0,ON,1.23
2026-03-25 20:08:04.996,AUTO.SUB_0,True,-0.787,-2.263,328.045,-0.0475,-0.1134,-0.0347,-0.131,0.17,-1.4802,-0.0037,-0.0079,-0.1531,0.009,1.48,71,15.335,0.0,0.12,0.0,0.0,ON,1.5
2026-03-25 20:08:06.001,AUTO.SUB_0,True,-1.022,-2.174,344.466,0.0319,0.0644,-0.0087,-0.1702,0.178,-1.5802,0.0416,-0.1128,-0.0747,0.12,1.58,67,15.112,0.0,0.12,0.0,0.0,ON,1.58
2026-03-25 20:08:07.011,AUTO.SUB_0,True,-0.083,-1.637,343.652,0.0164,0.0413,0.0061,-0.1356,0.0656,-1.6244,0.0766,-0.1002,-0.0375,0.126,1.624,67,15.112,0.0,0.12,0.0,0.0,ON,1.61
2026-03-25 20:08:08.016,AUTO.SUB_0,True,-0.111,-1.014,343.46,-0.0076,0.0807,-0.0132,-0.0232,0.0004,-1.6472,0.0428,-0.0499,-0.0266,0.066,1.647,65,15.026,0.0,0.12,0.0,0.0,ON,1.65
2026-03-25 20:08:09.023,AUTO.SUB_0,True,0.3,-1.176,343.526,-0.0242,-0.0755,-0.0075,0.0103,-0.0588,-1.6645,-0.0153,-0.0184,-0.0133,0.024,1.665,65,15.026,0.0,0.12,0.0,0.0,ON,1.67
2026-03-25 20:08:10.029,OFFBOARD,True,1.424,-1.596,345.96,-0.0176,0.0299,0.1377,-0.0322,-0.0645,-1.6692,-0.0499,0.116,0.063,0.126,1.669,64,14.962,0.0,0.12,0.0,0.0,ON,1.67
2026-03-25 20:08:11.035,OFFBOARD,True,-0.333,-3.196,350.822,-0.0418,-0.0827,0.0336,-0.0818,0.0505,-1.6285,0.0732,0.136,0.0205,0.154,1.629,64,14.962,0.0,0.12,0.0,0.0,ON,1.62
2026-03-25 20:08:12.042,OFFBOARD,True,-1.31,-2.439,351.972,-0.0331,0.0558,0.0125,0.0007,0.1333,-1.6095,0.1781,-0.0214,-0.0017,0.179,1.609,63,14.913,0.0,0.12,0.0,0.0,ON,1.64
2026-03-25 20:08:13.048,OFFBOARD,True,-1.461,-1.551,352.669,0.025,0.0878,0.0125,0.1199,0.1187,-1.6172,0.1676,-0.1274,0.0106,0.211,1.617,63,14.913,0.0,0.12,0.0,0.0,ON,1.6
2026-03-25 20:08:14.058,OFFBOARD,True,-0.426,-1.195,353.516,0.0152,0.0128,-0.0046,0.206,0.0161,-1.6044,0.0353,-0.1796,-0.0122,0.183,1.604,62,14.878,0.0,0.12,0.0,0.0,ON,1.6
2026-03-25 20:08:15.063,OFFBOARD,True,0.444,-1.434,354.121,0.0289,0.0332,0.0036,0.2065,-0.0915,-1.6203,-0.024,-0.0984,-0.0129,0.101,1.62,62,14.878,0.0,0.12,0.0,0.0,ON,1.62
2026-03-25 20:08:16.069,OFFBOARD,True,-0.501,-1.394,353.578,-0.0248,0.1082,0.0234,0.2316,-0.0668,-2.7037,0.0321,0.0318,-1.0879,0.045,2.704,62,14.878,0.0,0.12,0.0,0.0,ON,2.73
2026-03-25 20:08:17.087,OFFBOARD,True,0.0,0.0,0.0,0,0,0,0.1813,-0.0373,-3.2939,-0.0234,-0.025,-0.2708,0.034,3.294,62,14.878,0.0,0.12,0.0,0.0,ON,3.3
2026-03-25 20:08:18.092,OFFBOARD,True,-0.229,-2.253,353.349,0.0148,0.0464,0.0063,0.1528,-0.0676,-3.4309,0.0611,-0.0048,-0.0644,0.061,3.431,61,14.836,0.0,0.12,0.0,0.0,ON,3.44
2026-03-25 20:08:19.098,OFFBOARD,True,-0.273,-0.491,353.212,-0.0066,0.0748,0.0168,0.3124,-0.1003,-3.4743,0.0808,-0.0035,-0.0104,0.081,3.474,61,14.836,0.0,0.12,0.0,0.0,ON,3.48
2026-03-25 20:08:20.103,OFFBOARD,True,-0.504,-0.623,352.941,-0.028,-0.061,-0.0083,0.3891,-0.1046,-3.4952,-0.0452,0.0181,0.0003,0.049,3.495,61,14.806,0.0,0.12,0.0,0.0,ON,3.48
2026-03-25 20:08:21.128,OFFBOARD,True,0.0,0.0,0.0,0,0,0,0.3505,-0.1345,-3.4883,-0.0761,0.0264,-0.0001,0.081,3.488,61,14.806,0.0,0.12,0.0,0.0,ON,3.47
2026-03-25 20:08:22.136,OFFBOARD,True,-0.021,-1.517,353.355,0.0052,-0.0511,-0.0214,0.3217,-0.1363,-3.4818,-0.0164,0.0387,-0.0157,0.042,3.482,60,14.784,0.0,0.12,0.0,0.0,ON,3.48
2026-03-25 20:08:23.140,OFFBOARD,True,-0.263,-1.042,353.668,-0.0021,0.0128,0.007,0.3503,-0.1125,-3.4934,-0.0009,0.0365,-0.0079,0.037,3.493,60,14.784,0.0,0.12,0.0,0.0,ON,3.5
