timestamp,mode,armed,roll_deg,pitch_deg,yaw_deg,rollspeed,pitchspeed,yawspeed,x,y,z,vx,vy,vz,speed_h,altitude_agl,battery_pct,battery_v,current_a0,current_a1,voltage_s1,voltage_s2,relay,distance_m
2026-03-26 16:42:50.491,OFFBOARD,True,-0.084,-2.35,4.995,0.0141,-0.0853,-0.0221,0.6234,-0.6895,-3.5032,0.0574,-0.0316,-0.0017,0.066,3.503,54,14.508,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 16:42:51.498,OFFBOARD,True,-0.159,-1.762,4.905,0.0335,0.005,-0.0087,0.6567,-0.682,-3.5024,0.1014,-0.0232,0.0043,0.104,3.502,54,14.508,0.0,0.0,0.0,0.03,ON,3.5
2026-03-26 16:42:52.503,OFFBOARD,True,-0.442,-1.469,5.557,0.001,0.0444,0.0276,0.6791,-0.6837,-3.4954,0.0662,-0.036,-0.0048,0.075,3.495,54,14.499,0.0,0.0,0.0,0.03,ON,3.48
2026-03-26 16:42:53.508,OFFBOARD,True,0.455,-1.541,5.549,0.0296,0.0577,0.0344,0.6443,-0.7398,-3.485,0.0305,-0.0214,0.047,0.037,3.485,54,14.499,0.0,0.0,0.0,0.03,ON,3.49
2026-03-26 16:42:54.511,OFFBOARD,True,0.464,-2.426,5.891,0.0252,-0.027,-0.0087,0.5418,-0.7573,-3.4317,0.0397,0.0065,0.049,0.04,3.432,54,14.494,0.0,0.0,0.0,0.03,ON,3.41
2026-03-26 16:42:55.518,OFFBOARD,True,0.2,-2.135,5.709,-0.0051,0.0376,0.0233,0.5132,-0.7197,-3.3646,0.1104,-0.0083,0.0613,0.111,3.365,54,14.494,0.0,0.0,0.0,0.03,ON,3.36
2026-03-26 16:42:56.524,OFFBOARD,True,-0.194,-1.995,5.619,0.0821,-0.0573,-0.0086,0.5209,-0.6657,-3.2998,0.1184,-0.0185,0.0649,0.12,3.3,54,14.503,0.0,0.0,0.0,0.03,ON,3.3
2026-03-26 16:42:57.530,OFFBOARD,True,-0.084,-2.016,5.47,-0.0065,0.0653,-0.0102,0.5415,-0.6502,-3.2414,0.1127,-0.0482,0.0675,0.123,3.241,54,14.503,0.0,0.0,0.0,0.03,ON,3.24
2026-03-26 16:42:58.536,OFFBOARD,True,0.634,-1.697,5.772,0.039,-0.0309,-0.0398,0.5871,-0.6995,-3.178,0.1024,-0.033,0.0523,0.108,3.178,54,14.487,0.0,0.0,0.0,0.03,ON,3.17
2026-03-26 16:42:59.539,OFFBOARD,True,0.595,-1.712,5.472,-0.0789,-0.076,-0.0502,0.6121,-0.7418,-3.1213,0.0746,0.0075,0.0449,0.075,3.121,54,14.487,0.0,0.0,0.0,0.03,ON,3.12
