timestamp,mode,armed,roll_deg,pitch_deg,yaw_deg,rollspeed,pitchspeed,yawspeed,x,y,z,vx,vy,vz,speed_h,altitude_agl,battery_pct,battery_v,current_a0,current_a1,voltage_s1,voltage_s2,relay,distance_m
2026-03-26 17:50:43.586,POSCTL,False,0.013,-2.231,350.536,-0.0003,-0.0002,-0.0002,0.0004,-0.0012,-0.0306,-0.0005,0.0003,-0.0012,0.001,0.031,64,15.056,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:50:44.593,POSCTL,True,0.012,-2.233,350.477,0.0011,0.001,0.0012,0.0003,-0.001,-0.0305,-0.0001,0.0006,-0.0003,0.001,0.03,64,15.056,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:50:45.599,POSCTL,True,0.012,-2.233,350.477,0.0011,0.001,0.0012,0.0003,-0.001,-0.0305,-0.0001,0.0006,-0.0003,0.001,0.03,64,15.056,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:50:46.610,POSCTL,True,0.012,-2.233,350.477,0.0011,0.001,0.0012,0.0003,-0.001,-0.0305,-0.0001,0.0006,-0.0003,0.001,0.03,64,15.066,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:50:47.617,POSCTL,True,0.019,-2.234,350.259,0.0009,0.007,0.0056,0.0007,-0.0016,-0.0307,0.0002,0.0,-0.0014,0.0,0.031,64,15.066,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:50:48.627,AUTO.SUB_0,True,0.042,-2.268,350.26,-0.0398,0.0285,-0.0159,0.0005,-0.0017,-0.0307,0.0018,0.004,-0.0012,0.004,0.031,64,15.066,0.0,0.0,0.0,0.03,ON,0.47
2026-03-26 17:50:49.638,AUTO.SUB_0,True,-0.024,-0.974,341.038,-0.0559,-0.0367,-0.0558,-0.0703,-0.0041,-1.0986,-0.0177,0.0558,-0.3855,0.059,1.099,64,15.066,0.0,0.0,0.0,0.03,ON,1.18
2026-03-26 17:50:50.643,AUTO.SUB_0,True,-0.432,-1.672,332.969,0.0138,0.0156,-0.0166,-0.1218,0.0945,-1.4189,0.0216,-0.0093,-0.1834,0.024,1.419,54,14.475,0.0,0.0,0.0,0.03,ON,1.41
2026-03-26 17:50:51.662,AUTO.SUB_0,True,-0.102,-1.962,330.465,-0.0265,0.0258,0.0086,-0.1673,0.1696,-1.5282,0.0554,-0.0769,-0.1094,0.095,1.528,54,14.475,0.0,0.0,0.0,0.03,ON,1.51
2026-03-26 17:50:52.672,AUTO.SUB_0,True,-0.396,-2.019,343.476,0.0045,-0.0149,-0.0285,-0.1964,0.2533,-1.6063,0.0912,-0.2004,-0.0552,0.22,1.606,52,14.368,0.0,0.0,0.0,0.03,ON,1.61
2026-03-26 17:50:53.676,AUTO.SUB_0,True,0.349,-1.442,343.432,-0.0105,0.0155,-0.0028,-0.1358,0.1767,-1.6541,0.0888,-0.233,-0.0304,0.249,1.654,52,14.368,0.0,0.0,0.0,0.03,ON,1.65
2026-03-26 17:50:54.682,AUTO.SUB_0,True,1.249,-1.117,343.913,-0.0046,0.0033,-0.0046,-0.0829,0.0275,-1.6736,0.0627,-0.1804,-0.0112,0.191,1.674,52,14.368,0.0,0.0,0.0,0.03,ON,1.66
2026-03-26 17:50:55.693,AUTO.SUB_0,True,2.381,0.505,343.678,-0.0298,-0.0697,-0.0201,-0.0686,-0.0391,-1.662,-0.0281,0.0381,0.0636,0.047,1.662,52,14.368,0.0,0.0,0.0,0.03,ON,1.66
2026-03-26 17:50:56.710,OFFBOARD,True,1.38,-1.287,343.479,0.0059,-0.0421,-0.009,-0.1421,0.0176,-1.6138,-0.1026,0.1686,0.0158,0.197,1.614,50,14.265,0.0,0.0,0.0,0.03,ON,1.61
2026-03-26 17:50:57.717,OFFBOARD,True,0.788,-1.518,343.415,0.0181,0.0087,0.0048,-0.1888,0.1001,-1.6072,-0.0519,0.152,-0.0038,0.161,1.607,50,14.265,0.0,0.0,0.0,0.03,ON,1.61
2026-03-26 17:50:58.723,OFFBOARD,True,0.429,-1.784,343.077,-0.0285,-0.0213,-0.003,-0.2187,0.206,-1.6029,-0.015,0.0897,0.0083,0.091,1.603,49,14.222,0.0,0.0,0.0,0.03,ON,1.59
2026-03-26 17:50:59.727,OFFBOARD,True,0.383,-1.74,342.924,0.0036,-0.0034,-0.0071,-0.2264,0.2764,-1.6011,0.0071,0.0155,-0.0085,0.017,1.601,49,14.222,0.0,0.0,0.0,0.03,ON,1.6
2026-03-26 17:51:00.735,OFFBOARD,True,0.684,-1.455,343.213,-0.0119,0.0137,0.0096,-0.2091,0.2739,-1.6042,0.0088,-0.037,-0.0061,0.038,1.604,49,14.222,0.0,0.0,0.0,0.03,ON,1.59
2026-03-26 17:51:01.740,OFFBOARD,True,0.789,-1.431,343.293,0.0288,-0.0102,0.0045,-0.2002,0.2532,-1.6016,-0.0096,-0.0243,-0.0069,0.026,1.602,49,14.222,0.0,0.0,0.0,0.03,ON,1.59
2026-03-26 17:51:02.786,OFFBOARD,True,1.126,-1.51,343.247,-0.0322,0.0058,0.005,-0.2068,0.2164,-1.603,-0.0083,-0.0252,-0.0108,0.027,1.603,49,14.222,0.0,0.0,0.0,0.03,ON,1.61
2026-03-26 17:51:03.793,OFFBOARD,True,0.925,-1.521,343.543,0.0067,0.0406,0.016,-0.2131,0.1891,-1.6052,0.0093,0.0478,0.0012,0.049,1.605,49,14.222,0.0,0.0,0.0,0.03,ON,1.6
2026-03-26 17:51:04.801,OFFBOARD,True,0.798,-1.526,343.685,0.0005,-0.0466,-0.007,-0.214,0.2158,-1.6077,0.0061,0.0589,0.0017,0.059,1.608,47,14.127,0.0,0.0,0.0,0.03,ON,1.6
2026-03-26 17:51:05.809,OFFBOARD,True,0.537,-1.813,343.15,-0.0019,-0.0295,-0.0082,-0.2142,0.2414,-1.6106,0.0104,0.0538,0.0012,0.055,1.611,47,14.127,0.0,0.0,0.0,0.03,ON,1.61
2026-03-26 17:51:06.815,OFFBOARD,True,0.469,-1.509,342.907,0.0026,0.0441,-0.0009,-0.1951,0.2617,-1.6119,0.0132,0.003,0.01,0.014,1.612,46,14.113,0.0,0.0,0.0,0.03,ON,1.61
2026-03-26 17:51:07.819,OFFBOARD,True,0.728,-1.306,342.798,-0.0043,0.0404,0.0248,-0.1842,0.2475,-1.6101,-0.0047,-0.0142,-0.0013,0.015,1.61,46,14.113,0.0,0.0,0.0,0.03,ON,1.61
2026-03-26 17:51:08.826,OFFBOARD,True,0.834,-1.549,342.944,0.0004,0.0015,-0.0183,-0.1876,0.2296,-1.6082,-0.006,0.0016,0.0028,0.006,1.608,46,14.082,0.0,0.0,0.0,0.03,ON,1.6
2026-03-26 17:51:09.829,OFFBOARD,True,0.737,-1.596,343.636,-0.0375,-0.008,0.0083,-0.2013,0.2324,-1.6039,-0.0064,0.0033,-0.0024,0.007,1.604,46,14.082,0.0,0.0,0.0,0.03,ON,1.6
2026-03-26 17:51:10.834,OFFBOARD,True,0.907,-1.606,343.649,0.0375,0.05,0.0155,-0.2183,0.23,-1.612,0.0031,0.0036,-0.0011,0.005,1.612,46,14.071,0.0,0.0,0.0,0.03,ON,1.61
2026-03-26 17:51:11.842,OFFBOARD,True,0.968,-1.752,343.837,0.0047,0.0518,0.0142,-0.2338,0.2373,-1.6155,0.0171,0.0057,0.0044,0.018,1.615,46,14.071,0.0,0.0,0.0,0.03,ON,1.61
2026-03-26 17:51:12.852,POSCTL,True,2.437,-1.384,343.678,0.1971,-0.015,-0.009,-0.2754,0.1619,-1.6092,-0.0506,-0.1718,-0.0039,0.179,1.609,45,14.049,0.0,0.0,0.0,0.03,ON,1.6
2026-03-26 17:51:13.856,POSCTL,True,-1.209,-1.625,343.68,0.055,0.0211,0.0366,-0.304,0.1191,-1.5959,-0.0509,-0.1653,0.007,0.173,1.596,45,14.049,0.0,0.0,0.0,0.03,ON,1.58
2026-03-26 17:51:14.860,POSCTL,True,-0.107,-1.391,344.894,-0.077,0.0582,0.0573,-0.3377,0.0448,-1.5848,0.0072,-0.0116,0.0046,0.014,1.585,45,14.03,0.0,0.0,0.0,0.03,ON,1.57
2026-03-26 17:51:15.865,POSCTL,True,1.607,-1.437,345.957,0.0137,-0.0048,0.0065,-0.3923,-0.0732,-1.5718,-0.0127,-0.1151,-0.0089,0.116,1.572,45,14.03,0.0,0.0,0.0,0.03,ON,1.56
2026-03-26 17:51:16.870,POSCTL,True,0.76,-1.392,345.178,0.0052,-0.0324,-0.0208,-0.4273,-0.144,-1.5693,-0.0039,-0.0646,0.001,0.065,1.569,44,14.016,0.0,0.0,0.0,0.03,ON,1.56
2026-03-26 17:51:17.883,POSCTL,True,1.182,-1.348,345.049,-0.23,0.0494,0.0097,-0.47,-0.2509,-1.5666,0.0005,-0.0334,-0.0126,0.033,1.567,44,14.016,0.0,0.0,0.0,0.03,ON,1.56
2026-03-26 17:51:18.891,POSCTL,True,0.085,-2.223,344.448,0.3074,-0.0934,-0.0374,0,0,0,0,0,0,0.0,0,44,14.003,0.0,0.0,0.0,0.03,ON,1.57
2026-03-26 17:51:19.897,POSCTL,True,0.99,-1.252,344.474,0.0074,0.0367,0.0111,-0.4638,-0.2226,-1.5708,0.0091,0.0185,0.0031,0.021,1.571,44,14.003,0.0,0.0,0.0,0.03,ON,1.56
2026-03-26 17:51:20.901,POSCTL,True,0.496,-1.459,344.324,-0.0166,0.0135,-0.0144,-0.4529,-0.18,-1.8089,-0.006,0.0082,-0.2204,0.01,1.809,43,13.966,0.0,0.0,0.0,0.03,ON,1.81
2026-03-26 17:51:21.910,POSCTL,True,0.348,-1.453,344.45,-0.0025,0.0548,-0.004,-0.4483,-0.1797,-1.8778,-0.011,0.0003,-0.2663,0.011,1.878,43,13.966,0.0,0.0,0.0,0.03,ON,1.93
2026-03-26 17:51:22.917,POSCTL,True,1.683,-2.701,344.954,-0.1315,0.231,0.0085,-0.4125,-0.2087,-1.9415,0.0225,-0.0399,-0.0069,0.046,1.942,43,13.958,0.0,0.0,0.0,0.03,ON,1.93
2026-03-26 17:51:23.922,POSCTL,True,0.655,0.37,344.896,-0.0154,-0.0678,-0.012,-0.3319,-0.2254,-1.9349,0.0347,0.0035,0.0054,0.035,1.935,43,13.958,0.0,0.0,0.0,0.03,ON,1.93
2026-03-26 17:51:24.929,POSCTL,True,0.791,-1.267,344.592,0.0316,0.0233,0.0047,-0.3112,-0.2422,-1.9292,-0.0094,0.0187,-0.0046,0.021,1.929,43,13.958,0.0,0.0,0.0,0.03,ON,1.92
2026-03-26 17:51:25.935,AUTO.SUB_0,True,0.899,-1.248,344.165,-0.0446,0.0191,-0.0092,-0.31,-0.2558,-1.6606,0.0134,0.0024,0.614,0.014,1.661,43,13.958,0.0,0.0,0.0,0.03,ON,1.91
2026-03-26 17:51:26.943,AUTO.SUB_0,True,1.227,-1.266,343.287,0.0232,0.0026,0.0092,-0.3281,-0.317,-1.0867,0.0074,0.0182,0.591,0.02,1.087,43,13.944,0.0,0.0,0.0,0.03,ON,1.04
2026-03-26 17:51:27.954,AUTO.SUB_0,True,1.195,-1.174,343.941,0.0192,0.0421,0.0104,-0.3431,-0.3405,-0.4869,0.0182,0.029,0.5919,0.034,0.487,43,13.944,0.0,0.0,0.0,0.03,ON,0.45
2026-03-26 17:51:28.959,AUTO.SUB_0,True,0.52,-1.807,347.455,0.2226,0.7736,-0.2016,-0.3245,-0.3221,-0.0578,-0.022,-0.1471,0.0521,0.149,0.058,43,13.944,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:51:29.964,AUTO.SUB_0,True,2.138,-2.125,358.127,0.002,-0.0098,0.0019,-0.3278,-0.4024,-0.1132,-0.0312,0.0407,-0.0569,0.051,0.113,43,13.944,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:51:30.973,AUTO.SUB_0,True,2.156,-2.652,1.423,0.002,-0.0022,0.0007,-0.2743,-0.3387,-0.0491,-0.0022,0.0334,-0.0655,0.033,0.049,52,14.487,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:51:31.979,AUTO.SUB_0,True,2.155,-2.719,2.049,0.0,-0.0028,0.001,-0.265,-0.3386,-0.0584,0.0007,0.0242,-0.0666,0.024,0.058,52,14.487,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:51:32.985,AUTO.SUB_0,True,2.09,-2.882,4.74,0.0018,0.0011,-0.0014,-0.2302,-0.3425,-0.0461,0.0052,0.0107,-0.0126,0.012,0.046,52,14.487,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:51:33.993,POSCTL,False,2.009,-3.013,6.171,-0.0031,0.0012,-0.0004,-0.2168,-0.3417,-0.0274,0.002,0.0013,-0.0005,0.002,0.027,52,14.487,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:51:35.002,POSCTL,False,1.985,-3.053,6.575,-0.0005,-0.0006,-0.0014,-0.2136,-0.3413,-0.0307,0.0001,-0.001,-0.0044,0.001,0.031,56,14.687,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:51:36.007,POSCTL,False,1.978,-3.091,6.811,0.0012,0.0018,0.0004,-0.2115,-0.3391,-0.032,0.0009,0.0014,-0.0043,0.002,0.032,56,14.687,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:51:37.016,POSCTL,False,1.953,-3.121,6.925,-0.0004,-0.0006,0.0002,-0.2095,-0.3379,-0.0319,0.0021,0.0018,-0.0038,0.003,0.032,57,14.729,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:51:38.021,POSCTL,False,1.931,-3.138,6.986,0.0002,0.0006,0.0006,-0.2091,-0.3377,-0.0323,0.0016,-0.0004,-0.0056,0.002,0.032,57,14.729,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:51:39.029,POSCTL,False,1.923,-3.17,7.011,0.0012,-0.0015,-0.0017,-0.2077,-0.338,-0.0343,0.0025,-0.0011,-0.008,0.003,0.034,57,14.755,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:51:40.036,POSCTL,False,1.905,-3.181,7.016,-0.0012,-0.0001,-0.0017,-0.2079,-0.3373,-0.0354,-0.0005,0.0002,-0.0082,0.001,0.035,57,14.755,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:51:41.053,POSCTL,False,1.886,-3.2,7.008,-0.0002,0.0017,0.0003,-0.2079,-0.3369,-0.0332,0.0002,0.0005,-0.0045,0.001,0.033,58,14.774,0.0,0.0,0.0,0.03,ON,0.0
2026-03-26 17:51:42.058,POSCTL,False,1.874,-3.22,6.99,-0.0004,-0.0019,0.0006,-0.2079,-0.3364,-0.0317,-0.0004,0.0014,-0.0021,0.001,0.032,58,14.774,0.0,0.0,0.0,0.03,ON,0.01
2026-03-26 17:51:43.067,POSCTL,False,1.845,-3.256,6.941,0.0015,0.0005,-0.0005,-0.2081,-0.337,-0.0299,0.0016,-0.0002,-0.0022,0.002,0.03,58,14.774,0.0,0.0,0.0,0.03,ON,0.01
